
20140903051000,128.65,9.71,15.9,172.825,180.11,141.825,179.335,243.505,0,808,0,614,0,156,1057.875,18.3958371,1139.56,16.3175325
20140903051500,128.65,9.71,15.9,172.515,180.11,141.825,181.35,244.9,0,808,0,614,0,156,1058.03,18.39176032,1140.025,16.30608328
20140903052000,128.805,9.71,15.9,172.67,180.11,141.515,179.335,243.35,0,808,0,614,0,156,1058.185,18.38768353,1140.335,16.29845273
20140903052500,128.805,9.71,15.9,172.825,179.955,141.825,179.8,243.195,0,808,0,614,0,156,1058.34,18.38360674,1140.645,16.29082347
20140903053000,128.65,9.71,15.9,172.67,180.11,141.825,181.35,245.055,0,808,0,614,0,156,1058.495,18.37953194,1141.11,16.27938377
20140903053500,128.805,9.73,15.9,172.67,180.11,141.98,180.885,245.675,0,808,0,614,0,156,1058.65,18.37545728,1141.42,16.2717588
20140903054000,128.805,9.71,15.9,172.825,180.265,141.825,181.195,244.9,0,808,0,614,0,156,1058.805,18.37138261,1141.885,16.26032562
20140903054500,128.805,9.73,15.9,172.825,180.11,141.825,181.505,245.675,0,808,0,614,0,156,1058.805,18.37138261,1141.885,16.26032562
20140903055000,128.805,9.71,15.9,172.825,179.955,141.67,181.195,244.745,0,808,0,614,0,156,1059.115,18.36323538,1142.195,16.25270609
20140903055500,128.805,9.71,16,172.67,180.11,141.825,181.04,246.14,0,808,0,614,0,156,1059.115,18.36323538,1142.35,16.2488968
20140903060000,128.805,9.73,16,172.825,180.11,141.825,181.04,245.985,0,808,0,614,0,156,1059.425,18.35509026,1142.35,16.2488968
20140903060500,128.805,9.71,16,172.825,180.265,141.67,180.265,244.125,0,808,0,614,0,156,1059.425,18.35509026,1142.35,16.2488968
20140903061000,128.805,9.71,16,172.67,179.955,141.515,179.18,244.125,0,808,0,614,0,156,1059.425,18.35509026,1142.195,16.25270609
20140903061500,128.805,9.71,16.1,172.67,180.11,141.67,179.18,242.885,0,808,0,614,0,156,1059.425,18.35509026,1141.885,16.26032562
20140903062000,128.805,9.71,16.3,172.67,180.265,141.825,181.35,245.675,0,808,0,614,0,156,1059.425,18.35509026,1141.73,16.26413668
20140903062500,128.96,9.73,16.3,172.825,180.11,141.515,180.265,243.35,0,808,0,614,0,156,1059.425,18.35509026,1141.42,16.2717588
20140903063000,128.65,9.73,16.3,172.67,180.11,141.825,180.265,244.745,0,808,0,614,0,156,1059.115,18.36323538,1140.955,16.28319661
20140903063500,128.805,9.73,16.4,172.67,180.11,141.98,180.73,243.35,0,808,0,614,0,156,1059.115,18.36323538,1140.49,16.2946381
20140903064000,128.65,9.71,16.4,172.67,180.11,141.825,180.885,243.505,0,808,0,614,0,156,1058.96,18.36730794,1139.87,16.30989969
20140903064500,128.805,9.73,16.5,172.515,180.11,141.825,181.505,244.435,0,808,0,614,0,156,1058.805,18.37138261,1139.405,16.32135032
20140903065000,128.805,9.73,16.5,172.67,179.955,141.825,181.04,246.14,0,808,0,614,0,156,1058.65,18.37545728,1138.785,16.33662463
20140903065500,128.805,9.71,16.7,172.67,179.955,141.825,180.73,245.83,0,808,0,614,0,156,1058.495,18.37953194,1137.855,16.35954976
20140903070000,128.65,9.71,16.7,172.515,180.11,141.98,180.265,245.83,0,808,0,614,0,156,1058.185,18.38768353,1137.235,16.37484221
20140903070500,128.65,9.73,16.8,172.515,179.955,141.98,181.04,245.675,0,808,0,614,0,156,1058.03,18.39176032,1136.615,16.39014195
20140903071000,128.65,9.73,16.8,172.67,179.955,141.825,179.335,244.59,0,808,0,614,0,156,1057.72,18.39991415,1135.685,16.41310541
20140903071500,128.65,9.71,16.9,172.67,179.955,142.135,179.025,243.04,0,808,0,614,0,156,1057.41,18.40807194,1134.755,16.436085
20140903072000,128.65,9.73,16.9,172.67,180.11,141.825,179.49,243.35,0,808,0,614,0,156,1057.1,18.41623013,1133.825,16.45908158
20140903072500,128.65,9.71,17.1,172.67,179.955,141.67,180.885,245.675,0,808,0,614,0,156,1056.635,18.42847318,1132.585,16.48976907
20140903073000,128.495,9.71,17.2,172.515,179.955,141.825,181.505,245.055,0,808,0,614,0,156,1056.17,18.44072099,1131.345,16.52048599
20140903073500,128.65,9.73,17.2,172.515,179.955,141.98,178.87,243.97,0,808,0,614,0,156,1055.55,18.45705842,1129.795,16.55892299
20140903074000,128.65,9.73,17.5,172.67,179.8,141.98,179.025,243.04,0,808,0,614,0,156,1055.085,18.4693171,1128.4,16.59355686
20140903074500,128.495,9.71,17.6,172.515,179.8,141.98,180.885,244.28,0,808,0,614,0,156,1054.31,18.48975919,1126.54,16.63979338
20140903075000,128.34,9.73,17.7,172.515,179.645,141.825,181.04,245.21,0,808,0,614,0,156,1053.535,18.51021419,1124.525,16.68995868
20140903075500,128.185,9.71,17.7,172.515,179.49,141.825,179.18,244.745,0,808,0,614,0,156,1052.915,18.52658834,1122.665,16.73633508
20140903080000,128.34,9.71,17.9,172.205,179.645,141.67,179.025,244.28,0,808,0,614,0,156,1051.985,18.55116658,1120.96,16.77890623
20140903080500,128.03,9.73,17.9,172.05,179.335,141.67,180.73,244.125,0,808,0,614,0,156,1051.21,18.5716627,1119.1,16.82541247
20140903081000,128.03,9.73,18,172.205,179.335,141.825,179.8,245.365,0,808,0,614,0,156,1050.28,18.59627603,1117.24,16.8719868
20140903081500,128.185,9.73,18.1,172.205,179.18,141.67,181.04,245.055,0,808,0,614,0,156,1049.505,18.61680258,1115.225,16.92251906
20140903082000,128.185,9.73,18.3,172.05,179.335,141.515,178.715,243.815,0,808,0,614,0,156,1048.42,18.64556204,1113.055,16.9770292
20140903082500,128.185,9.71,18.4,172.05,179.18,141.825,179.18,243.04,0,808,0,614,0,156,1047.49,18.67023441,1110.73,17.0355364
20140903083000,128.03,9.73,18.5,171.895,179.025,141.515,179.49,245.52,0,808,0,614,0,156,1046.25,18.70316172,1108.56,17.09024122
20140903083500,127.875,9.73,18.8,171.895,178.87,141.67,178.56,243.35,0,808,0,614,0,156,1045.165,18.7320025,1106.08,17.15287662
20140903084000,127.72,9.71,18.8,171.895,178.87,141.67,178.56,243.815,0,808,0,614,0,156,1043.925,18.76499599,1103.755,17.2117106
20140903084500,127.41,9.71,18.9,171.74,178.87,141.515,180.575,245.365,0,808,0,614,0,156,1042.84,18.79389436,1101.585,17.26672066
20140903085000,127.565,9.71,19.1,171.74,178.405,141.36,179.335,243.04,0,808,0,614,0,156,1041.755,18.82281948,1099.725,17.31394901
20140903085500,127.41,9.71,19.1,171.74,178.56,141.36,179.645,242.885,0,808,0,614,0,156,1040.67,18.85177168,1097.71,17.36519319
20140903090000,127.565,9.73,19.3,171.74,178.56,141.515,179.8,245.365,0,808,0,614,0,156,1039.585,18.88075237,1095.85,17.41256929
20140903090500,127.41,9.73,19.3,171.585,178.25,141.205,179.025,244.745,0,808,0,614,0,156,1038.655,18.90561416,1093.835,17.46397347
20140903091000,127.41,9.73,19.5,171.585,178.25,141.36,181.04,244.59,0,808,0,614,0,156,1037.415,18.93879456,1091.51,17.52339154
20140903091500,127.255,9.73,19.6,171.43,178.25,141.36,179.49,242.885,0,808,0,614,0,156,1036.33,18.9678562,1089.34,17.57894938
20140903092000,127.41,9.71,19.9,171.275,178.095,141.205,178.715,242.885,0,808,0,614,0,156,1035.245,18.9969462,1087.015,17.63858461
20140903092500,127.41,9.71,20,171.275,177.94,140.895,178.56,244.435,0,808,0,614,0,156,1034.005,19.03022535,1084.225,17.71029833
20140903093000,127.255,9.71,20.3,171.43,177.94,141.05,180.265,242.73,0,808,0,614,0,156,1032.765,19.06354065,1081.435,17.78217543
20140903093500,126.945,9.73,20.7,171.12,177.785,141.205,179.8,245.52,0,808,0,614,0,156,1031.37,19.10106421,1077.87,17.87425933
20140903094000,126.79,9.71,21.2,170.965,177.32,141.05,179.335,245.21,0,808,0,614,0,156,1029.665,19.14698766,1073.22,17.9947797
20140903094500,126.48,9.73,21.5,170.81,176.855,140.895,179.025,243.195,0,808,0,614,0,156,1027.96,19.19298152,1067.795,18.13597729
20140903095000,126.635,9.73,21.7,170.81,176.855,140.74,179.955,242.73,0,808,0,614,0,156,1026.255,19.23904428,1062.835,18.26563534
20140903095500,126.635,9.73,22,170.81,176.545,140.74,179.645,245.675,0,808,0,614,0,156,1024.55,19.28517614,1057.875,18.3958371
20140903100000,126.635,9.73,22.3,170.655,176.545,140.74,180.265,245.055,0,808,0,614,0,156,1022.845,19.33137741,1053.225,18.5184008
20140903100500,126.48,9.73,22.8,170.655,176.39,140.585,181.97,244.745,0,808,0,614,0,156,1020.675,19.39028109,1047.645,18.66612131
20140903101000,126.17,9.73,23.3,170.5,175.925,140.585,181.815,244.28,0,808,0,614,0,156,1018.66,19.44507839,1040.825,18.84763465
20140903101500,126.015,9.73,23.6,170.19,175.615,140.43,179.955,242.575,0,808,0,614,0,156,1016.335,19.50843014,1034.16,19.02606405
20140903102000,125.55,9.73,24,170.035,174.995,140.275,180.73,243.195,0,808,0,614,0,156,1013.7,19.5803879,1027.65,19.20135155
20140903102500,125.55,9.73,24.4,170.035,175.15,140.275,183.675,244.28,0,808,0,614,0,156,1011.375,19.64402127,1021.76,19.36081448
20140903103000,125.55,9.73,25.1,170.035,174.84,140.12,180.265,245.83,0,808,0,614,0,156,1009.05,19.70778928,1015.095,19.54227133
20140903103500,125.24,9.73,25.7,169.57,174.375,140.12,182.125,243.35,0,808,0,614,0,156,1006.26,19.78448756,1007.035,19.76316236
20140903104000,124.775,9.73,26.5,169.26,173.6,140.12,179.8,245.52,0,808,0,614,0,156,1003.315,19.86565722,997.89,20.01575256
20140903104500,124.31,9.73,26.9,169.105,172.98,139.965,179.49,244.435,0,808,0,614,0,156,999.75,19.96420703,988.745,20.27047142
20140903105000,124,9.73,27.5,168.795,172.515,139.81,181.815,244.435,0,808,0,614,0,156,996.34,20.05877514,980.53,20.50113897
20140903105500,123.845,9.73,28,168.485,171.74,139.655,179.18,244.59,0,808,0,614,0,156,992.775,20.15795827,972.47,20.72918872
20140903110000,123.07,9.73,28.1,168.02,170.81,139.345,179.645,244.9,0,808,0,614,0,156,989.365,20.25313411,965.185,20.93681665
20140903110500,122.915,9.73,28.1,167.71,170.035,139.19,180.265,243.04,0,808,0,614,0,156,985.955,20.34861372,959.295,21.10574814
20140903111000,123.07,9.73,27.9,167.71,169.88,139.035,179.025,244.28,0,808,0,614,0,156,983.01,20.43131708,955.885,21.20398981
20140903111500,122.76,9.73,27.7,167.09,169.105,138.725,179.8,242.42,0,808,0,614,0,156,980.84,20.49240116,953.715,21.26667767
20140903112000,122.295,9.73,27.3,166.78,168.95,138.415,178.095,243.66,0,808,0,614,0,156,978.67,20.55361213,952.01,21.31602442
20140903112500,122.605,9.73,27.1,166.78,169.105,138.26,178.715,245.055,0,808,0,614,0,156,977.12,20.59740915,951.545,21.32949609
20140903113000,122.915,9.73,27.2,166.625,169.26,138.105,180.11,243.04,0,808,0,614,0,156,975.88,20.63249368,951.235,21.33848245
20140903113500,122.605,9.73,27.5,166.625,168.795,138.105,179.8,244.9,0,808,0,614,0,156,974.33,20.67640764,948.445,21.41946995
20140903114000,122.45,9.73,27.6,166.315,168.485,137.95,179.8,244.745,0,808,0,614,0,156,972.625,20.72478693,944.57,21.53232315
20140903114500,122.295,9.73,27.9,166.16,168.33,137.95,183.365,243.04,0,808,0,614,0,156,970.765,20.77765357,940.85,21.64106744
20140903115000,122.295,9.73,28.3,165.695,168.175,137.64,181.04,242.73,0,808,0,614,0,156,969.06,20.82619666,937.13,21.75021298
20140903115500,121.985,9.73,28.5,165.54,167.4,137.64,180.73,241.955,0,808,0,614,0,156,967.51,20.87039511,931.705,21.91011044
20140903120000,121.365,9.73,28.5,165.075,167.09,137.485,179.645,243.97,0,808,0,614,0,156,965.34,20.93238402,927.055,22.04785829
20140903120500,121.365,9.73,28.4,164.61,166.625,137.33,180.11,242.73,0,808,0,614,0,156,963.635,20.9811792,924.73,22.11697498
20140903121000,121.52,9.73,28.1,164.61,166.47,137.175,179.49,243.505,0,808,0,614,0,156,962.085,21.02560853,923.8,22.14466827
20140903121500,121.365,9.73,28.1,164.145,166.47,137.02,179.49,241.8,0,808,0,614,0,156,960.69,21.06565037,923.18,22.16314432
20140903122000,121.52,9.73,28.1,164.145,166.625,136.865,180.73,243.35,0,808,0,614,0,156,959.45,21.1012894,922.095,22.19550499
20140903122500,121.21,9.73,28.4,163.99,166.16,136.71,180.885,241.955,0,808,0,614,0,156,958.055,21.14143512,919.77,22.26496966
20140903123000,121.055,9.73,28.7,163.835,166.005,136.555,181.04,241.645,0,808,0,614,0,156,956.66,21.18163423,916.05,22.376458
20140903123500,120.745,9.73,29.1,163.37,165.075,136.245,178.56,243.66,0,808,0,614,0,156,955.11,21.226363,912.02,22.49771749
20140903124000,120.745,9.73,28.9,163.06,164.61,136.09,178.56,243.35,0,808,0,614,0,156,953.405,21.27564278,908.455,22.60540591
20140903124500,120.745,9.73,29.1,162.75,164.61,136.09,177.475,243.66,0,808,0,614,0,156,952.165,21.31153414,906.44,22.6664482
20140903125000,120.745,9.73,29.1,162.595,164.3,136.09,179.18,241.335,0,808,0,614,0,156,950.925,21.34746897,904.27,22.73233082
20140903125500,120.28,9.73,29.1,161.975,163.68,135.625,179.025,241.335,0,808,0,614,0,156,949.53,21.38794891,901.945,22.80308352
20140903130000,120.28,9.73,28.9,161.82,163.525,135.47,177.785,242.11,0,808,0,614,0,156,948.445,21.41946995,900.55,22.84561823
20140903130500,120.28,9.75,28.9,161.665,163.37,135.47,177.94,243.35,0,808,0,614,0,156,947.515,21.44651628,899.93,22.86454233
20140903131000,120.28,9.75,28.9,161.355,163.215,135.315,177.01,243.815,0,808,0,614,0,156,946.43,21.47810038,898.69,22.90242742
20140903131500,120.28,9.73,29.1,161.355,163.215,135.315,179.025,241.8,0,808,0,614,0,156,945.345,21.50971766,896.83,22.95934759
20140903132000,120.28,9.75,29.2,161.045,162.595,135.005,178.715,240.87,0,808,0,614,0,156,944.26,21.541369,895.125,23.01162252
20140903132500,120.28,9.75,29.2,160.735,162.44,134.85,177.01,243.195,0,808,0,614,0,156,943.175,21.57305525,893.42,23.06399104
20140903133000,119.97,9.73,29.1,160.425,162.285,134.54,177.475,241.8,0,808,0,614,0,156,942.09,21.60477494,892.49,23.09259584
20140903133500,120.125,9.73,28.8,160.115,161.975,134.54,176.7,242.73,0,808,0,614,0,156,941.315,21.6274522,892.335,23.09736488
20140903134000,120.435,9.73,28.7,159.96,161.82,134.385,176.545,243.97,0,808,0,614,0,156,940.85,21.64106744,892.955,23.07828893
20140903134500,120.435,9.73,28.7,160.115,161.665,134.23,178.56,241.335,0,808,0,614,0,156,940.385,21.65468834,893.265,23.068757
20140903135000,120.435,9.73,28.7,159.65,161.51,134.23,178.87,241.025,0,808,0,614,0,156,939.92,21.6683149,892.8,23.08305776
20140903135500,120.435,9.73,28.9,159.805,161.51,134.23,177.01,242.42,0,808,0,614,0,156,939.61,21.67740453,891.715,23.11645354
20140903140000,120.59,9.73,29.3,159.65,161.355,134.23,179.335,241.025,0,808,0,614,0,156,939.455,21.68194934,889.545,23.18336393
20140903140500,120.435,9.73,29.7,159.34,161.355,133.92,178.87,240.715,0,808,0,614,0,156,939.61,21.67740453,887.685,23.24083741
20140903141000,120.435,9.75,30,159.03,161.355,133.765,176.39,241.955,0,808,0,614,0,156,939.765,21.67285971,887.065,23.26002056
20140903141500,120.9,9.73,30,159.03,161.2,133.765,178.56,241.025,0,808,0,614,0,156,940.23,21.6592304,887.22,23.2552236
20140903142000,121.055,9.75,30,158.72,161.355,133.765,176.855,243.35,0,808,0,614,0,156,940.385,21.65468834,888.15,23.22645766
20140903142500,121.055,9.75,30.1,158.41,161.355,133.61,177.01,241.335,0,808,0,614,0,156,940.85,21.64106744,889.39,23.18814844
20140903143000,120.9,9.73,30.4,157.945,161.045,133.3,176.7,241.8,0,808,0,614,0,156,941.315,21.6274522,891.095,23.13555476
20140903143500,120.745,9.75,30.3,157.945,161.045,133.3,178.25,240.87,0,808,0,614,0,156,941.78,21.61384261,892.49,23.09259584
20140903144000,120.9,9.73,30.3,157.79,160.89,133.145,178.25,239.94,0,808,0,614,0,156,942.4,21.59570756,894.04,23.04493682
