
20140905031500,17.88,3397,13176,17.08,19.59,15.41
20140905033000,17.82,3397,13162,16.97,19.59,15.24
20140905034500,17.74,3397,13162,16.87,19.59,15.1
20140905040000,17.67,3394,13122,16.76,19.57,14.96
20140905041500,17.6,3397,13142,16.64,19.55,14.82
20140905043000,17.52,3395,13115,16.53,19.54,14.68
20140905044500,17.45,3397,13122,16.42,19.55,14.54
20140905050000,17.36,3395,13109,16.3,19.54,14.44
20140905051500,17.27,3397,13102,16.18,19.52,14.35
20140905053000,17.2,3395,13109,16.07,19.51,14.28
20140905054500,17.12,3397,13142,15.96,19.5,14.27
20140905060000,17.04,3397,13209,15.85,19.49,14.3
20140905061500,16.96,3397,13350,15.75,19.46,14.33
20140905063000,16.89,3397,13538,15.66,19.44,14.42
20140905064500,16.82,3397,13787,15.58,19.42,14.61
20140905070000,16.76,3397,13807,15.52,19.41,14.83
20140905071500,16.7,3398,13780,15.49,19.39,15.01
20140905073000,16.66,3398,13834,15.47,19.37,15.17
20140905074500,16.62,3397,13901,15.49,19.34,15.34
20140905080000,16.6,3397,14008,15.5,19.32,15.55
20140905081500,16.59,3398,14102,15.53,19.3,15.83
20140905083000,16.59,3397,14129,15.59,19.28,16.13
20140905084500,16.59,3398,14297,15.67,19.26,16.43
20140905090000,16.6,3398,14378,15.76,19.25,16.72
20140905091500,16.63,3398,14378,15.87,19.22,17.09
20140905093000,16.67,3398,14284,16.01,19.2,17.57
20140905094500,16.73,3398,14243,16.16,19.18,18.29
20140905100000,16.8,3398,14190,16.34,19.16,19.21
20140905101500,16.9,3399,14089,16.58,19.14,20
20140905103000,17.03,3399,14062,16.87,19.12,20.74
20140905104500,17.2,3399,14089,17.22,19.11,21.21
20140905110000,17.4,3400,14035,17.61,19.09,21.7
20140905111500,17.64,3400,14035,18.03,19.06,22.18
20140905113000,17.92,3400,14008,18.45,19.06,22.52
20140905114500,18.2,3402,13988,18.88,19.06,23.13
20140905120000,18.49,3400,14029,19.31,19.06,23.36
20140905121500,18.79,3400,13982,19.74,19.05,23.65
20140905123000,19.08,3400,13955,20.15,19.06,24.08
20140905124500,19.36,3400,14022,20.55,19.06,23.99
20140905130000,19.63,3400,14008,20.93,19.06,23.85
20140905131500,19.89,3400,14008,21.26,19.08,24.03
20140905133000,20.11,3400,14008,21.55,19.09,24.17
20140905134500,20.31,3400,14042,21.82,19.11,24.15
20140905140000,20.48,3400,14035,22.06,19.12,24
20140905141500,20.66,3400,14069,22.26,19.16,23.97
20140905143000,20.81,3399,14062,22.42,19.18,23.67
20140905144500,20.94,3399,14102,22.54,19.21,23.26
20140905150000,21.04,3399,14109,22.62,19.25,22.96
20140905151500,21.12,3399,14123,22.66,19.28,22.67
20140905153000,21.16,3399,14156,22.66,19.31,22.45
20140905154500,21.19,3398,14163,22.62,19.35,22.31
20140905160000,21.19,3400,14176,22.57,19.39,22.19
20140905161500,21.16,3399,14183,22.5,19.43,22.05
20140905163000,21.15,3399,14183,22.42,19.47,21.91
20140905164500,21.12,3400,14203,22.35,19.51,21.77
20140905170000,21.08,3399,14183,22.26,19.54,21.65
20140905171500,21.04,3399,14089,22.17,19.59,21.48
20140905173000,21,3399,13935,22.08,19.63,21.3
20140905174500,20.95,3399,13767,21.98,19.66,21.09
20140905180000,20.89,3398,13518,21.88,19.7,20.86
20140905181500,20.86,3399,13344,21.77,19.73,20.63
20140905183000,20.8,3398,13297,21.65,19.77,20.42
20140905184500,20.73,3399,13297,21.52,19.79,20.23
20140905190000,20.66,3398,13297,21.38,19.83,20.05
20140905191500,20.58,3399,13297,21.24,19.86,19.86
20140905193000,20.49,3398,13297,21.09,19.89,19.69
20140905194500,20.4,3397,13290,20.95,19.91,19.52
20140905200000,20.32,3398,13283,20.8,19.92,19.36
20140905201500,20.23,3398,13297,20.66,19.95,19.21
20140905203000,20.14,3399,13290,20.51,19.97,19.06
20140905204500,20.05,3398,13283,20.37,19.99,18.92
20140905210000,19.96,3398,13283,20.23,20.01,18.8
20140905211500,19.88,3398,13283,20.09,20.02,18.7
20140905213000,19.79,3398,13270,19.96,20.03,18.59
20140905214500,19.72,3397,13276,19.83,20.05,18.51
20140905220000,19.63,3398,13263,19.71,20.06,18.43
20140905221500,19.55,3398,13270,19.59,20.06,18.34
20140905223000,19.47,3397,13243,19.48,20.06,18.24
20140905224500,19.4,3398,13263,19.37,20.08,18.15
20140905230000,19.34,3398,13256,19.27,20.08,18.07
20140905231500,19.28,3398,13250,19.17,20.08,17.99
20140905233000,19.23,3398,13250,19.07,20.09,17.93
20140905234500,19.18,3398,13250,18.98,20.09,17.86
20140906000000,19.12,3398,13250,18.89,20.09,17.79
20140906001500,19.07,3398,13243,18.81,20.09,17.72
20140906003000,19.01,3397,13236,18.73,20.08,17.66
20140906004500,18.95,3398,13236,18.65,20.08,17.59
20140906010000,18.9,3398,13236,18.57,20.06,17.53
20140906011500,18.84,3398,13229,18.5,20.06,17.47
20140906013000,18.79,3398,13223,18.43,20.06,17.42
20140906014500,18.74,3398,13223,18.36,20.06,17.36
20140906020000,18.69,3398,13196,18.29,20.06,17.31
20140906021500,18.64,3398,13203,18.23,20.05,17.26
20140906023000,18.59,3398,13203,18.17,20.03,17.22
20140906024500,18.55,3397,13196,18.11,20.02,17.19
20140906030000,18.51,3398,13196,18.05,20.02,17.14
20140906031500,18.46,3398,13196,17.99,20.01,17.1
20140906033000,18.42,3397,13169,17.94,19.99,17.07
20140906034500,18.38,3398,13182,17.89,19.99,17.03
20140906040000,18.34,3398,13169,17.85,19.98,16.99
20140906041500,18.3,3398,13156,17.79,19.96,16.94
20140906043000,18.27,3397,13149,17.75,19.96,16.9
20140906044500,18.23,3395,13142,17.71,19.95,16.86
20140906050000,18.2,3397,13129,17.66,19.92,16.82
