Time,BS2 Soil Moisture(RAW) (mV),Battery(RAW) (V ),Temperature(RAW) (degC ),AS4 Soil Moisture(RAW) (mV ),AS2 Soil Moisture(RAW) (mV ),BS4 Soil Moisture(RAW) (mV ),CS2 Soil Moisture(RAW) (mV ),CS4 Soil Moisture(RAW) (mV ),Flow A(TOT) (l ),Flow Total A(RAW) (l ),Flow B(TOT) (l ),Flow Total B(RAW) (l ),Flow C(TOT) (l ),Flow Total C(RAW) (l ),CT2 upper(RAW) (mV ),CT2 Upper Temperature (Deg C ),BT2 upper(RAW) (mV ),BT2 Upper Temperature (Deg C )
24/09/2014 17:25,116.87,9.71,17.3,141.05,132.525,116.405,124.93,166.47,0,808,0,614,0,156,1149.635,16.07036701,1176.14,15.42900929
24/09/2014 17:20,117.025,9.73,17.5,141.205,132.37,116.56,125.395,166.005,0,808,0,614,0,156,1148.55,16.09689368,1173.04,15.50337194
24/09/2014 17:15,117.18,9.73,17.6,141.05,132.525,116.56,125.085,166.47,0,808,0,614,0,156,1147.62,16.11964852,1170.095,15.57417359
24/09/2014 17:10,117.025,9.71,17.7,141.36,132.68,116.56,125.55,166.16,0,808,0,614,0,156,1146.69,16.14241934,1167.305,15.64139172
24/09/2014 17:05,117.025,9.71,17.9,141.205,132.835,116.56,125.395,166.005,0,808,0,614,0,156,1145.76,16.16520619,1164.205,15.71624116
24/09/2014 17:00,117.18,9.73,18,141.36,132.835,116.56,126.635,165.54,0,808,0,614,0,156,1144.83,16.18800944,1161.415,15.78375304
24/09/2014 16:55,117.025,9.71,18.3,141.205,132.835,116.56,128.495,163.68,0,808,0,614,0,156,1143.9,16.21082839,1158.47,15.85516852
24/09/2014 16:50,114.545,9.69,18.4,137.64,130.51,113.615,126.015,158.255,0,808,0,614,0,156,1143.125,16.22985664,1155.525,15.92674253
24/09/2014 16:45,117.18,9.73,18.5,141.515,132.99,116.56,125.705,165.695,0,808,0,614,0,156,1142.35,16.2488968,1152.89,15.99091628
24/09/2014 16:40,117.18,9.73,18.7,141.515,133.145,116.715,125.705,166.78,0,808,0,614,0,156,1141.42,16.2717588,1150.1,16.05900491
24/09/2014 16:35,115.785,9.69,18.8,140.12,131.75,115.01,123.845,164.92,0,808,0,614,0,156,1140.645,16.29082347,1147.465,16.12344189
24/09/2014 16:30,117.18,9.73,18.9,141.67,133.3,117.025,128.03,164.3,0,808,0,614,0,156,1139.715,16.31371609,1144.83,16.18800944
24/09/2014 16:25,117.49,9.71,19.1,141.67,133.3,116.87,125.55,166.315,0,808,0,614,0,156,1138.94,16.33280492,1142.04,16.25651538
24/09/2014 16:20,117.645,9.71,19.2,141.825,133.455,116.715,126.325,166.16,0,808,0,614,0,156,1138.165,16.35190621,1139.095,16.32898672
24/09/2014 16:15,117.49,9.71,19.5,141.98,133.455,117.18,128.805,163.99,0,808,0,614,0,156,1137.235,16.37484221,1136.305,16.39779465
24/09/2014 16:10,117.49,9.71,19.6,141.98,133.61,117.025,125.705,166.78,0,808,0,614,0,156,1136.46,16.39396749,1133.36,16.47058545
24/09/2014 16:05,117.8,9.71,19.9,142.29,133.765,117.18,125.86,166.16,0,808,0,614,0,156,1135.685,16.41310541,1130.415,16.54354241
24/09/2014 16:00,117.49,9.73,20,142.135,133.61,117.025,127.72,164.145,0,808,0,614,0,156,1134.91,16.43225424,1127.625,16.61281417
24/09/2014 15:55,117.645,9.73,20.3,142.445,133.92,117.335,125.55,166.78,0,808,0,614,0,156,1134.135,16.45141401,1125.145,16.67451485
24/09/2014 15:50,117.645,9.71,20.4,142.29,133.92,117.335,128.185,163.835,0,808,0,614,0,156,1133.67,16.46291596,1122.665,16.73633508
24/09/2014 15:45,117.645,9.73,20.7,142.445,133.92,117.18,126.015,166.16,0,808,0,614,0,156,1132.895,16.48209404,1120.34,16.79440077
24/09/2014 15:40,117.645,9.71,20.8,142.445,134.075,117.49,126.17,166.16,0,808,0,614,0,156,1132.12,16.50128403,1118.015,16.8525723
24/09/2014 15:35,116.095,9.69,21.1,140.12,132.37,114.545,123.845,164.765,0,808,0,614,0,156,1131.655,16.51280346,1115.845,16.90696203
24/09/2014 15:30,117.8,9.73,21.2,142.6,134.385,117.49,126.79,166.625,0,808,0,614,0,156,1130.725,16.53585552,1113.52,16.96534066
24/09/2014 15:25,117.8,9.71,21.3,142.755,134.23,117.645,126.015,166.935,0,808,0,614,0,156,1129.95,16.55507771,1110.575,17.03944111
24/09/2014 15:20,117.645,9.71,21.6,142.755,134.385,117.49,129.89,163.37,0,808,0,614,0,156,1129.02,16.57815955,1107.785,17.10980079
24/09/2014 15:15,117.955,9.71,21.9,143.065,134.54,117.8,131.595,164.92,0,808,0,614,0,156,1128.09,16.60125835,1104.84,17.18424088
24/09/2014 15:10,117.955,9.71,22.3,143.065,134.695,117.8,131.595,164.61,0,808,0,614,0,156,1127.16,16.62437377,1102.05,17.25492504
24/09/2014 15:05,118.11,9.73,22.5,143.22,134.695,117.8,131.905,163.525,0,808,0,614,0,156,1126.075,16.65136236,1099.105,17.32970753
24/09/2014 15:00,117.955,9.73,22.9,143.065,134.695,117.955,130.355,166.625,0,808,0,614,0,156,1124.835,16.68223519,1096.005,17.40861842
24/09/2014 14:55,118.265,9.71,23.2,143.22,135.005,117.8,130.2,164.765,0,808,0,614,0,156,1124.06,16.7015464,1092.595,17.49564883
24/09/2014 14:50,118.11,9.73,23.6,143.375,135.16,117.8,128.96,167.09,0,808,0,614,0,156,1122.82,16.7324678,1088.72,17.5948412
24/09/2014 14:45,118.11,9.73,24,143.685,135.16,117.955,130.665,164.455,0,808,0,614,0,156,1121.58,16.76341923,1084.845,17.69434795
24/09/2014 14:40,118.11,9.73,24.4,143.685,135.315,118.265,131.595,163.99,0,808,0,614,0,156,1120.495,16.79052608,1081.125,17.7901723
24/09/2014 14:35,118.265,9.73,24.7,143.84,135.47,118.11,132.835,164.145,0,808,0,614,0,156,1119.565,16.81377939,1077.25,17.89030179
24/09/2014 14:30,118.265,9.73,24.9,143.84,135.47,118.265,131.285,166.935,0,808,0,614,0,156,1118.48,16.84092968,1073.84,17.97868352
24/09/2014 14:25,118.575,9.73,25.5,143.995,135.78,118.42,129.89,166.315,0,808,0,614,0,156,1117.705,16.86033659,1070.74,18.05924762
24/09/2014 14:20,118.42,9.73,25.7,144.305,136.09,118.575,129.735,166.315,0,808,0,614,0,156,1117.085,16.8758708,1067.95,18.13193397
24/09/2014 14:15,118.73,9.73,25.9,144.46,136.09,118.575,132.215,164.145,0,808,0,614,0,156,1116.31,16.89529876,1065.47,18.19668709
24/09/2014 14:10,118.885,9.73,25.9,144.615,136.245,118.73,129.27,167.09,0,808,0,614,0,156,1115.69,16.91085018,1062.99,18.26157537
24/09/2014 14:05,118.73,9.71,26,144.615,136.4,118.73,132.06,164.145,0,808,0,614,0,156,1114.915,16.93030071,1060.355,18.33066789
24/09/2014 14:00,118.885,9.73,25.9,144.77,136.555,118.885,132.99,164.61,0,808,0,614,0,156,1114.295,16.94586924,1057.1,18.41623013
24/09/2014 13:55,119.04,9.73,25.5,145.235,136.71,119.04,131.13,168.02,0,808,0,614,0,156,1113.52,16.96534066,1053.535,18.51021419
24/09/2014 13:50,119.04,9.73,25.2,145.235,136.71,119.04,132.37,167.09,0,808,0,614,0,156,1112.59,16.98872164,1049.66,18.61269595
24/09/2014 13:45,118.885,9.73,24.7,145.235,136.865,119.195,130.82,165.385,0,808,0,614,0,156,1111.97,17.00431888,1045.785,18.715519
24/09/2014 13:40,119.04,9.73,24.3,145.545,136.865,119.04,129.735,168.02,0,808,0,614,0,156,1111.35,17.01992381,1041.91,18.81868521
24/09/2014 13:35,119.04,9.73,23.9,145.39,137.02,119.04,129.735,167.245,0,808,0,614,0,156,1110.73,17.0355364,1038.345,18.9139058
24/09/2014 13:30,118.885,9.73,23.7,145.39,137.02,118.885,132.835,164.765,0,808,0,614,0,156,1110.265,17.04725052,1034.935,19.0052631
24/09/2014 13:25,118.73,9.73,23.7,145.545,137.175,119.04,129.27,167.865,0,808,0,614,0,156,1110.265,17.04725052,1031.835,19.08855176
24/09/2014 13:20,118.885,9.71,24,145.545,137.175,119.04,129.27,167.555,0,808,0,614,0,156,1110.265,17.04725052,1029.51,19.15116682
24/09/2014 13:15,118.885,9.73,24.4,145.855,137.485,119.04,132.68,164.3,0,808,0,614,0,156,1110.265,17.04725052,1028.58,19.17624879
24/09/2014 13:10,118.885,9.73,24.5,145.855,137.795,119.35,131.13,167.09,0,808,0,614,0,156,1110.73,17.0355364,1028.89,19.16788593
24/09/2014 13:05,119.35,9.73,24.5,146.165,138.26,119.505,132.215,165.695,0,808,0,614,0,156,1111.35,17.01992381,1031.37,19.10106421
24/09/2014 13:00,119.66,9.71,24.5,146.475,138.725,119.66,130.355,168.02,0,808,0,614,0,156,1112.28,16.99651971,1036.175,18.97201085
24/09/2014 12:55,119.66,9.71,24.3,146.475,138.88,119.815,129.27,167.09,0,808,0,614,0,156,1112.745,16.9848235,1042.22,18.81041991
24/09/2014 12:50,118.42,9.71,23.7,145.39,138.105,117.8,127.1,165.695,0,808,0,614,0,156,1113.52,16.96534066,1048.265,18.64967297
24/09/2014 12:45,120.125,9.71,23.3,146.785,139.81,119.97,130.82,166.005,0,808,0,614,0,156,1113.985,16.953656,1053.535,18.51021419
24/09/2014 12:40,120.59,9.71,22.9,146.94,140.275,119.815,130.51,167.09,0,808,0,614,0,156,1114.605,16.93808372,1057.41,18.40807194
24/09/2014 12:35,120.435,9.73,22.7,146.94,139.965,119.815,129.115,167.09,0,808,0,614,0,156,1115.07,16.9264092,1061.13,18.31033072
24/09/2014 12:30,120.9,9.73,22.5,147.405,140.74,120.125,129.89,168.175,0,808,0,614,0,156,1115.69,16.91085018,1065.78,18.18858526
24/09/2014 12:25,121.055,9.71,22.1,147.56,140.895,119.97,130.355,165.85,0,808,0,614,0,156,1115.845,16.90696203,1069.81,18.08345743
24/09/2014 12:20,121.365,9.73,21.9,147.405,141.05,119.97,131.44,167.865,0,808,0,614,0,156,1116.155,16.89918652,1072.91,18.00283048
24/09/2014 12:15,121.365,9.71,21.7,147.715,141.205,120.125,128.495,164.92,0,808,0,614,0,156,1116.62,16.88752673,1075.7,17.93044476
24/09/2014 12:10,121.985,9.71,21.6,147.87,141.515,120.28,127.41,168.175,0,808,0,614,0,156,1116.775,16.88364085,1078.49,17.85822508
24/09/2014 12:05,122.45,9.73,21.5,147.87,141.825,120.125,127.1,168.175,0,808,0,614,0,156,1117.24,16.8719868,1080.35,17.81017201
24/09/2014 12:00,122.45,9.73,21.3,148.18,141.825,120.125,128.185,167.71,0,808,0,614,0,156,1117.705,16.86033659,1080.815,17.79817069
24/09/2014 11:55,122.76,9.71,21.6,148.18,141.825,120.125,129.425,165.385,0,808,0,614,0,156,1118.48,16.84092968,1082.83,17.74621586
24/09/2014 11:50,123.38,9.71,21.7,148.645,142.91,120.435,129.27,166.315,0,808,0,614,0,156,1119.72,16.80990284,1086.705,17.64654545
24/09/2014 11:45,124,9.73,21.6,148.8,143.53,120.59,127.565,166.47,0,808,0,614,0,156,1120.96,16.77890623,1091.355,17.52735613
24/09/2014 11:40,124.62,9.71,21.3,149.11,143.995,120.435,129.425,166.78,0,808,0,614,0,156,1122.2,16.74793975,1096.78,17.3888715
24/09/2014 11:35,125.085,9.71,21.1,149.265,144.615,120.59,127.255,167.865,0,808,0,614,0,156,1123.595,16.71313793,1102.98,17.23134568
24/09/2014 11:30,125.395,9.71,20.8,149.42,144.77,120.59,126.635,168.175,0,808,0,614,0,156,1124.68,16.68609693,1108.87,17.0824204
24/09/2014 11:25,125.86,9.71,20.4,149.575,144.925,120.59,127.875,165.85,0,808,0,614,0,156,1125.92,16.65522043,1114.76,16.93419221
24/09/2014 11:20,126.635,9.73,20,149.885,145.855,120.745,128.495,167.09,0,808,0,614,0,156,1127.47,16.61666674,1121.115,16.77503339
24/09/2014 11:15,127.1,9.73,19.6,149.885,146.165,120.59,128.805,164.92,0,808,0,614,0,156,1128.865,16.58200846,1126.385,16.64364961
24/09/2014 11:10,127.875,9.71,19.2,150.195,146.32,120.745,128.805,166.47,0,808,0,614,0,156,1130.26,16.54738717,1130.88,16.53201208
24/09/2014 11:05,126.635,9.69,19.1,148.645,145.235,119.04,126.17,163.525,0,808,0,614,0,156,1132.275,16.49744507,1135.685,16.41310541
24/09/2014 11:00,128.96,9.73,18.8,150.505,147.095,120.745,129.58,164.455,0,808,0,614,0,156,1133.98,16.4552472,1140.49,16.2946381
24/09/2014 10:55,129.735,9.73,18.7,150.66,147.405,120.745,127.41,167.4,0,808,0,614,0,156,1135.685,16.41310541,1146.225,16.15381022
24/09/2014 10:50,130.665,9.73,18.4,150.815,148.025,120.745,128.03,166.78,0,808,0,614,0,156,1137.545,16.36719506,1153.2,15.98336029
24/09/2014 10:45,131.595,9.71,18,150.97,148.8,120.745,126.015,168.02,0,808,0,614,0,156,1139.25,16.32516852,1160.95,15.79501865
24/09/2014 10:40,132.525,9.71,17.5,151.28,149.265,120.59,127.41,166.315,0,808,0,614,0,156,1140.8,16.28700945,1167.925,15.62644248
24/09/2014 10:35,133.455,9.73,16.9,151.28,149.42,120.59,129.425,164.3,0,808,0,614,0,156,1142.815,16.23747166,1175.21,15.45130102
24/09/2014 10:30,134.385,9.71,16.4,151.435,149.885,120.435,129.115,164.61,0,808,0,614,0,156,1144.365,16.19941651,1181.565,15.29928126
24/09/2014 10:25,135.315,9.73,16,151.435,150.505,120.125,126.17,167.865,0,808,0,614,0,156,1145.915,16.16140753,1187.61,15.15532974
24/09/2014 10:20,136.4,9.71,15.7,151.435,150.815,120.435,128.34,165.85,0,808,0,614,0,156,1147.155,16.13103211,1194.12,15.00100738
24/09/2014 10:15,137.33,9.71,15.5,151.59,151.28,120.125,128.495,166.005,0,808,0,614,0,156,1148.395,16.10068531,1199.545,14.87295514
24/09/2014 10:10,138.105,9.73,15.1,151.59,151.28,120.28,128.65,164.455,0,808,0,614,0,156,1149.635,16.07036701,1203.42,14.78179233
24/09/2014 10:05,138.725,9.71,14.9,151.435,151.745,120.125,126.325,167.09,0,808,0,614,0,156,1150.72,16.04386181,1206.83,14.70177623
24/09/2014 10:00,139.345,9.73,14.9,151.28,151.745,119.66,129.425,163.835,0,808,0,614,0,156,1151.805,16.017378,1210.55,14.61470582
24/09/2014 09:55,139.81,9.71,14.8,150.97,151.9,119.66,128.34,164.61,0,808,0,614,0,156,1152.735,15.99469567,1214.27,14.52786302
24/09/2014 09:50,140.585,9.71,14.7,150.97,152.055,119.66,129.115,164.3,0,808,0,614,0,156,1153.51,15.97580501,1218.3,14.43403779
24/09/2014 09:45,140.895,9.71,14.5,150.815,152.21,119.505,128.34,165.23,0,808,0,614,0,156,1154.44,15.95315197,1221.865,14.35125868
24/09/2014 09:40,141.205,9.71,14.4,150.195,152.365,119.195,128.96,163.835,0,808,0,614,0,156,1155.215,15.93428595,1224.5,14.29020594
24/09/2014 09:35,140.74,9.71,14.3,149.73,152.21,119.04,126.48,166.625,0,808,0,614,0,156,1155.835,15.91920112,1226.36,14.24717679
24/09/2014 09:30,139.965,9.71,14.3,149.265,151.59,118.73,126.48,166.935,0,808,0,614,0,156,1156.455,15.90412333,1227.6,14.2185214
24/09/2014 09:25,138.415,9.71,14.3,148.49,150.505,118.73,128.805,164.145,0,808,0,614,0,156,1156.92,15.89281982,1228.84,14.18989049
24/09/2014 09:20,136.71,9.71,14.3,148.025,148.955,118.265,126.015,166.935,0,808,0,614,0,156,1157.85,15.87022343,1230.39,14.15413586
24/09/2014 09:15,135.005,9.71,14.3,147.87,147.56,118.265,128.495,164.145,0,808,0,614,0,156,1158.47,15.85516852,1231.63,14.12555974
24/09/2014 09:10,133.92,9.71,14.3,147.56,146.785,118.11,126.17,167.09,0,808,0,614,0,156,1159.09,15.84012057,1233.025,14.09344095
24/09/2014 09:05,133.3,9.71,14.4,147.405,146.165,118.11,125.86,167.245,0,808,0,614,0,156,1160.175,15.81380374,1234.73,14.05422569
24/09/2014 09:00,133.3,9.71,14.4,147.25,146.165,117.955,129.27,163.835,0,808,0,614,0,156,1160.95,15.79501865,1236.435,14.01505698
24/09/2014 08:55,132.68,9.71,14.4,147.095,145.855,117.8,127.565,165.385,0,808,0,614,0,156,1162.035,15.76873811,1238.45,13.96882453
24/09/2014 08:50,132.37,9.71,14.4,147.095,145.39,117.8,127.565,165.54,0,808,0,614,0,156,1162.965,15.74622928,1240.465,13.92265628
24/09/2014 08:45,132.99,9.71,14.4,147.095,145.855,117.8,127.1,165.695,0,808,0,614,0,156,1164.205,15.71624116,1243.255,13.85883398
24/09/2014 08:40,133.765,9.71,14.3,147.095,146.165,117.645,126.17,166.935,0,808,0,614,0,156,1165.445,15.6862807,1246.82,13.77745948
24/09/2014 08:35,134.695,9.71,14.1,147.095,146.475,117.49,129.115,163.835,0,808,0,614,0,156,1166.685,15.65634783,1250.695,13.68922991
24/09/2014 08:30,135.625,9.71,14,147.095,146.63,117.49,126.79,166.47,0,808,0,614,0,156,1167.46,15.63765354,1255.19,13.58717111
24/09/2014 08:25,136.245,9.71,13.7,146.94,147.095,117.49,125.705,167.4,0,808,0,614,0,156,1168.235,15.61896972,1259.22,13.49592935
24/09/2014 08:20,137.33,9.71,13.5,146.94,147.25,117.335,129.425,163.68,0,808,0,614,0,156,1168.855,15.60403083,1262.01,13.43290564
24/09/2014 08:15,138.105,9.71,13.3,146.63,147.405,117.025,129.27,163.525,0,808,0,614,0,156,1169.475,15.5890988,1264.025,13.38746009
24/09/2014 08:10,138.57,9.71,13.3,146.32,147.715,117.025,127.1,165.695,0,808,0,614,0,156,1170.095,15.57417359,1265.575,13.35254417
24/09/2014 08:05,139.035,9.71,13.2,146.01,147.715,116.715,128.96,163.68,0,808,0,614,0,156,1170.56,15.56298433,1267.28,13.31417706
24/09/2014 08:00,139.345,9.71,13.2,145.545,147.715,116.56,129.115,163.37,0,808,0,614,0,156,1171.025,15.55179908,1268.985,13.27585273
24/09/2014 07:55,139.345,9.71,13.1,145.08,147.715,116.25,125.86,166.935,0,808,0,614,0,156,1171.49,15.5406173,1270.07,13.25148712
24/09/2014 07:50,139.19,9.71,13.1,144.46,147.405,116.095,125.86,166.78,0,808,0,614,0,156,1171.955,15.52943899,1271,13.23061644
24/09/2014 07:45,138.415,9.71,13.1,143.84,146.785,115.94,125.55,167.245,0,808,0,614,0,156,1172.265,15.52198955,1271.93,13.20975761
24/09/2014 07:40,136.4,9.71,13.1,143.375,145.7,115.63,129.115,163.215,0,808,0,614,0,156,1172.885,15.50709499,1272.86,13.18891247
24/09/2014 07:35,131.905,9.69,13.1,141.05,142.6,113.615,126.945,161.82,0,808,0,614,0,156,1173.505,15.49220723,1274.41,13.15419722
24/09/2014 07:30,128.34,9.71,13.1,141.67,141.36,115.165,129.115,163.525,0,808,0,614,0,156,1173.815,15.48476567,1275.96,13.11951837
24/09/2014 07:25,123.845,9.71,12.9,141.205,137.95,115.165,128.185,164.3,0,808,0,614,0,156,1174.28,15.47360655,1277.975,13.074487
24/09/2014 07:20,121.83,9.71,12.8,140.895,135.47,114.855,129.27,163.215,0,808,0,614,0,156,1174.59,15.4661701,1279.68,13.03643009
24/09/2014 07:15,121.21,9.71,12.7,140.74,134.54,114.545,126.635,165.85,0,808,0,614,0,156,1174.9,15.45873404,1280.61,13.01568909
24/09/2014 07:10,121.365,9.71,12.7,140.74,135.005,114.855,126.48,165.695,0,808,0,614,0,156,1174.745,15.46245207,1281.23,13.0018689
24/09/2014 07:05,121.52,9.71,12.5,140.74,134.85,114.7,129.115,163.37,0,808,0,614,0,156,1175.055,15.45501739,1281.54,12.99496109
24/09/2014 07:00,121.675,9.73,12.5,140.74,134.85,114.7,128.03,164.61,0,808,0,614,0,156,1175.055,15.45501739,1281.695,12.99150719
24/09/2014 06:55,121.83,9.71,12.5,140.74,135.005,114.7,125.705,167.09,0,808,0,614,0,156,1174.9,15.45873404,1281.54,12.99496109
24/09/2014 06:50,121.985,9.71,12.5,140.74,134.85,114.39,127.1,165.385,0,808,0,614,0,156,1174.9,15.45873404,1281.385,12.998415
24/09/2014 06:45,121.985,9.71,12.5,140.74,135.16,114.545,128.96,163.37,0,808,0,614,0,156,1174.745,15.46245207,1281.23,13.0018689
24/09/2014 06:40,122.45,9.71,12.5,140.895,135.315,114.7,125.705,166.935,0,808,0,614,0,156,1174.59,15.4661701,1280.765,13.01223382
24/09/2014 06:35,122.45,9.71,12.5,140.895,135.005,114.39,127.565,165.075,0,808,0,614,0,156,1174.435,15.46988813,1280.455,13.01914491
24/09/2014 06:30,122.45,9.71,12.5,140.74,135.315,114.39,127.255,165.075,0,808,0,614,0,156,1174.435,15.46988813,1280.145,13.02605818
24/09/2014 06:25,122.915,9.71,12.5,140.895,135.47,114.235,128.65,163.99,0,808,0,614,0,156,1174.435,15.46988813,1279.835,13.03297208
24/09/2014 06:20,123.225,9.71,12.5,140.895,135.16,114.235,128.03,164.3,0,808,0,614,0,156,1174.125,15.47732626,1279.68,13.03643009
24/09/2014 06:15,123.535,9.71,12.5,140.895,135.625,114.39,125.705,166.935,0,808,0,614,0,156,1173.97,15.48104596,1279.215,13.04680483
24/09/2014 06:10,123.845,9.71,12.5,140.895,135.47,114.08,125.395,166.78,0,808,0,614,0,156,1173.815,15.48476567,1278.905,13.05372358
24/09/2014 06:05,124,9.71,12.5,140.895,135.625,114.235,128.96,163.215,0,808,0,614,0,156,1173.66,15.48848586,1278.44,13.06410387
24/09/2014 06:00,124.155,9.71,12.7,141.05,135.625,114.235,125.705,166.935,0,808,0,614,0,156,1173.505,15.49220723,1278.13,13.07102535
24/09/2014 05:55,124.775,9.71,12.7,140.895,135.47,114.235,126.48,166.005,0,808,0,614,0,156,1173.505,15.49220723,1278.13,13.07102535
24/09/2014 05:50,125.085,9.71,12.7,141.05,135.78,114.08,126.015,166.47,0,808,0,614,0,156,1173.195,15.49964997,1277.665,13.08141124
24/09/2014 05:45,125.395,9.71,12.7,140.895,136.245,114.235,128.495,163.68,0,808,0,614,0,156,1172.885,15.50709499,1277.2,13.09179995
24/09/2014 05:40,125.705,9.71,12.7,140.74,136.245,113.925,125.55,166.935,0,808,0,614,0,156,1172.575,15.51454108,1276.735,13.10219149
24/09/2014 05:35,126.17,9.71,12.7,141.05,136.09,114.08,125.55,166.78,0,808,0,614,0,156,1172.42,15.51826484,1276.115,13.11605212
24/09/2014 05:30,126.635,9.71,12.7,141.05,136.245,113.925,127.565,164.455,0,808,0,614,0,156,1172.11,15.52571427,1275.495,13.12991834
24/09/2014 05:25,127.1,9.71,12.7,140.895,136.245,113.925,125.55,166.625,0,808,0,614,0,156,1172.11,15.52571427,1274.72,13.14725917
24/09/2014 05:20,127.565,9.73,12.7,140.895,136.4,113.77,126.945,165.23,0,808,0,614,0,156,1171.8,15.53316451,1274.1,13.16113798
24/09/2014 05:15,128.03,9.71,12.8,140.895,136.4,113.46,129.115,163.06,0,808,0,614,0,156,1171.8,15.53316451,1273.48,13.17502242
24/09/2014 05:10,128.65,9.71,12.8,140.74,136.4,113.615,128.96,162.75,0,808,0,614,0,156,1171.645,15.53689091,1273.015,13.18543932
24/09/2014 05:05,129.27,9.71,12.8,140.74,136.555,113.46,125.55,166.47,0,808,0,614,0,156,1171.335,15.54434369,1272.24,13.20280814
24/09/2014 05:00,130.2,9.71,12.8,140.585,136.71,113.46,129.115,162.75,0,808,0,614,0,156,1171.18,15.548071,1271.93,13.20975761
24/09/2014 04:55,130.665,9.71,12.8,140.585,136.555,113.15,128.96,163.06,0,808,0,614,0,156,1171.025,15.55179908,1271.62,13.21670947
24/09/2014 04:50,131.285,9.73,12.9,140.43,136.71,112.995,127.1,165.075,0,808,0,614,0,156,1171.025,15.55179908,1271.465,13.22018541
24/09/2014 04:45,132.06,9.73,12.9,140.275,136.865,112.995,129.27,162.75,0,808,0,614,0,156,1170.715,15.55925524,1271,13.23061644
24/09/2014 04:40,132.68,9.71,12.9,140.12,136.555,112.84,126.635,165.385,0,808,0,614,0,156,1170.715,15.55925524,1271,13.23061644
24/09/2014 04:35,133.3,9.71,12.9,139.965,136.71,112.53,125.55,166.625,0,808,0,614,0,156,1170.56,15.56298433,1270.69,13.23757163
24/09/2014 04:30,133.455,9.71,12.9,139.655,136.245,112.53,127.72,164.3,0,808,0,614,0,156,1170.405,15.56671409,1270.535,13.24105034
24/09/2014 04:25,133.92,9.71,12.9,139.5,136.09,112.22,125.55,166.47,0,808,0,614,0,156,1170.25,15.57044384,1270.225,13.24800776
24/09/2014 04:20,134.23,9.71,12.9,139.19,135.78,111.91,126.48,165.385,0,808,0,614,0,156,1170.095,15.57417359,1269.915,13.25496722
24/09/2014 04:15,134.85,9.71,12.9,138.725,135.47,111.91,126.015,165.85,0,808,0,614,0,156,1170.095,15.57417359,1269.605,13.26192742
24/09/2014 04:10,135.005,9.71,13.1,138.26,135.315,111.445,127.875,164.455,0,808,0,614,0,156,1169.475,15.5890988,1268.985,13.27585273
24/09/2014 04:05,134.695,9.71,13.1,137.795,134.695,111.445,125.395,166.78,0,808,0,614,0,156,1169.475,15.5890988,1268.52,13.28630084
24/09/2014 04:00,133.92,9.71,13.1,137.175,133.92,111.29,126.015,166.16,0,808,0,614,0,156,1169.165,15.59656459,1268.21,13.29326754
24/09/2014 03:55,130.2,9.67,13.1,134.695,130.82,108.035,125.395,161.51,0,808,0,614,0,156,1168.7,15.6077653,1267.435,13.31069137
24/09/2014 03:50,129.735,9.71,13.1,136.09,131.75,110.98,126.635,165.85,0,808,0,614,0,156,1168.545,15.61150011,1266.815,13.32463662
24/09/2014 03:45,126.48,9.71,13.1,135.47,129.58,110.825,129.425,162.905,0,808,0,614,0,156,1167.925,15.62644248,1266.195,13.33858754
24/09/2014 03:40,123.845,9.71,13.1,134.85,127.565,110.67,127.255,165.23,0,808,0,614,0,156,1167.615,15.63391549,1265.42,13.35603406
24/09/2014 03:35,120.125,9.69,13.2,132.215,123.535,107.415,124.465,163.37,0,808,0,614,0,156,1167.46,15.63765354,1264.955,13.36650651
24/09/2014 03:30,120.435,9.71,13.2,134.23,124.775,110.36,129.27,163.215,0,808,0,614,0,156,1167.15,15.64512991,1264.49,13.37698184
24/09/2014 03:25,119.505,9.71,13.2,133.92,124.31,110.205,126.325,166.47,0,808,0,614,0,156,1166.84,15.65260795,1263.87,13.3909542
24/09/2014 03:20,118.42,9.71,13.2,133.455,123.69,109.895,129.425,162.905,0,808,0,614,0,156,1166.84,15.65260795,1263.56,13.39794243
24/09/2014 03:15,117.025,9.71,13.2,133.145,123.07,109.74,129.58,163.06,0,808,0,614,0,156,1166.53,15.66008771,1263.25,13.40493228
24/09/2014 03:10,115.32,9.71,13.3,132.835,122.14,109.74,125.86,166.935,0,808,0,614,0,156,1166.375,15.66382767,1262.785,13.41541915
24/09/2014 03:05,114.545,9.71,13.3,132.68,121.21,109.74,126.015,166.625,0,808,0,614,0,156,1166.375,15.66382767,1262.63,13.41891609
24/09/2014 03:00,113.615,9.71,13.3,132.37,120.435,109.585,128.65,164.145,0,808,0,614,0,156,1166.22,15.66756925,1262.32,13.42590997
24/09/2014 02:55,113.46,9.71,13.3,132.215,120.125,109.585,127.255,166.005,0,808,0,614,0,156,1166.065,15.67131082,1261.855,13.43640398
24/09/2014 02:50,113.305,9.71,13.3,132.06,119.815,109.43,129.58,163.37,0,808,0,614,0,156,1165.91,15.67505239,1261.39,13.44690092
24/09/2014 02:45,113.15,9.71,13.3,131.905,119.66,109.275,127.875,165.385,0,808,0,614,0,156,1165.755,15.67879415,1260.925,13.45740078
24/09/2014 02:40,112.84,9.71,13.3,131.75,119.66,109.43,129.735,163.215,0,808,0,614,0,156,1165.6,15.68253742,1260.615,13.46440315
